¿Qué tenéis planeado para esta noche?,spa,eng
Are you having problems losing weight?,eng,eng
La traducción era fiel al original.,spa,spa
I've had it up to here with you.,eng,spa
It was a dreadful thing for you to lose your temper like that, Anne.,eng,spa
You're trying my patience.,eng,spa
Mary said she thought you'd do that.,eng,spa
Tom used to be famous.,eng,spa
Tom no quiere ir contigo.,spa,spa
Although I know a lot about Mary, I haven't actually met her.,eng,spa
No seas tan tonto.,spa,spa
Yawning in a meeting is not polite.,eng,spa
Where will you be tomorrow?,eng,eng
Nuestra hermana estará pronto con nosotros.,spa,spa
Esta es una gran teoría.,spa,spa
We need a plan B.,eng,spa
Dígame cuál es la estación más cercana a su oficina.,spa,spa
Bello es eso que deseas creer que es bello.,spa,spa
The dodo is an already extinct species.,eng,spa
Tom thought the movie was good.,eng,spa
Pasaré por tu casa cuando entre de vacaciones.,spa,spa
I'm an old man.,eng,spa
Tom may be incorrect.,eng,spa
El cocodrilo atrapó a un ñu mientras éste intentaba cruzar el río.,spa,spa
Los niños duermen.,spa,spa
I would like to mention one more thing.,eng,spa
Wine is made from grape juice.,eng,spa
I know what those are used for.,eng,spa
Llegó lo más pronto que pudo.,spa,spa
Esa canción es pegajosa.,spa,spa
Está empeorando cada vez más.,spa,spa
Esa película es apropiada para gente de todas las edades.,spa,spa
Para mi sorpresa, las puertas se abrieron en silencio.,spa,spa
Me las arreglo bastante bien ahora con mi nuevo bastón.,spa,spa
Tarde o temprano tendremos que comprar un televisor nuevo porque el de ahora es de un modelo muy viejo.,spa,spa
¿Quién lo puede impedir?,spa,eng
Ella pensó que ojalá ese lindo perro fuera suyo.,spa,spa
You've got to respect them.,eng,spa
I'm sorry that you had to get dragged into this.,eng,spa
Sami fell in the bathroom and hit his head.,eng,spa
The lid of this box won't lift.,eng,spa
The waiters bumped into each other.,eng,spa
I was the only one who didn't know Tom had been in prison.,eng,spa
Le aconsejé tomar un descanso.,spa,spa
No quiero hacerme un análisis. No me impresiona la sangre, pero no me gusta que me pinchen.,spa,spa
A Tatoeba le falta el botón de cerrar sesión.,spa,spa
Él llegará aquí alrededor de las cinco.,spa,spa
Le pidieron a su hermano que les ayudara con su tarea.,spa,spa
Nobody said you didn't try your best.,eng,spa
La mejor forma de hacer verdad tus sueños es despertando.,spa,spa
Tom asked that we be quiet.,eng,spa
Todavía no sé qué regalarles a los niños.,spa,spa
Esa yegua tiene un ensillado.,spa,spa
Shall I fetch your glasses from the living room, Dad?,eng,eng
¿Por qué yo? "Por descarte, no había otra opción.",spa,spa
I don't think Tom and Mary want to go swimming with us.,eng,spa
Tom es mi alma gemela.,spa,spa
Tom no salió el fin de semana pasado.,spa,spa
No juegues en esta habitación.,spa,spa
Ella lleva todo el día trabajando.,spa,spa
En las fuerzas militares de Colombia, las "lagartijas", lo que ustedes llaman "push-ups" en inglés, ni siquiera tiene nombre. Un comandante simplemente te ordena "¡A tierra! ¡Veintidós!" y uno ya sabe que tiene que hacer veintidós lagartijas.,spa,spa
Tom was with us the entire time.,eng,spa
I'm really fed up with this heat.,eng,spa
You've never been here, have you?,eng,eng
Tom almost never goes swimming anymore.,eng,spa
This sentence seems right to me.,eng,spa
There is food on the desk.,eng,spa
Mi tren sale a las seis en punto y llega allí a las diez en punto.,spa,spa
Powerlifting saved Tom's life.,eng,spa
Context helps to define what is really meant.,eng,spa
The children work well together.,eng,spa
They are going to get married in the town hall.,eng,spa
Have I done something wrong?,eng,eng
Why couldn't Tom and Mary do that?,eng,eng
Cumplimos la orden del capitán al pie de la letra.,spa,spa
I spent a lot of time with them.,eng,spa
I think that I'll be in Boston by 2:30.,eng,spa
What did Tom write about?,eng,eng
Tom and Mary could travel together.,eng,spa
He always swims with the current.,eng,spa
Look, Tom, we have to move.,eng,spa
What's the Spanish for "your face"?,eng,eng
La forma del tejado se parece a una pirámide.,spa,spa
Tom said that his father used to be a truck driver.,eng,spa
Sólo voy a dar un paseo.,spa,spa
A menudo juego al tenis con ella.,spa,spa
Tom se levanta cada mañana a las seis horas.,spa,spa
Después de haber caminado seis kilómetros se sintió agotado.,spa,spa
Te voy a dar un palazo.,spa,spa
Ya te dije un millón de veces que no exageres.,spa,spa
By the time my father retires, he will have worked for almost thirty years.,eng,spa
Aquí tienes un breve resumen.,spa,spa
¿Te gusta ir al cine?,spa,eng
Tom trabajó por casi tres horas.,spa,spa
Estuvimos en el tren durante diez horas.,spa,spa
Please print only if necessary and recycle.,eng,spa
Esta es una ley, así que se aplica a todo el mundo.,spa,spa
Este colectivo puede transportar cincuenta pasajeros.,spa,spa
Tom took over his father's store.,eng,spa
What made you contact us?,eng,eng
Esta medicina podría curarlo.,spa,spa
Él habló con gran entusiasmo.,spa,spa
Tom asked if Mary really needed to do that by herself.,eng,spa
Don't make the same mistake I did.,eng,spa
El portón se cierra a las ocho.,spa,spa
What is polite in one culture may not be polite in another.,eng,spa
Mary is not a girly girl.,eng,spa
What does this paragraph mean?,eng,eng
No sabía que el auto de Tom estaba robado.,spa,spa
Entre bueyes no hay cornadas.,spa,spa
Mi hermano es ocho años mayor que yo.,spa,spa
¿Por dónde deberíamos comenzar?,spa,eng
Quien más lentamente promete, más fielmente mantiene.,spa,spa
Mary was wearing short shorts.,eng,spa
¿Te gustó?,spa,eng
We want to move to Boston.,eng,spa
I knew Tom was the one who was supposed to tell Mary to do that.,eng,spa
Yo nunca había visto un molino de viento hasta visitar Holanda.,spa,spa
Entiendo lo que dices.,spa,spa
Lo has hecho bien.,spa,spa
Mi nombre es Duŝana.,spa,spa
How did you know that Tom was going to do that?,eng,eng
No me puedo acordar de todos sus nombres.,spa,spa
Si eres miembro de una comunidad primitiva y quieres producir, por ejemplo, comida, hay dos cosas que debes hacer.,spa,spa
I don't think I'll kiss Tom anymore.,eng,spa
Tom and Mary are going to take the bus that leaves at 2:30.,eng,spa
I'm a noob, shoot me.,eng,spa
Tan pronto acabes, vete de aquí.,spa,spa
Tom and Mary did what they could.,eng,spa
Ese chiste es mío.,spa,spa
Tom is one of my sister's best friends.,eng,spa
I wasn't hurt.,eng,spa
No estoy de acuerdo con ellas.,spa,spa
¿A qué día de la semana estamos?,spa,eng
I solved that problem by myself.,eng,spa
Tom le enseñó a Mary a nadar.,spa,spa
Si solo bebes este zumo durante unos días, te encontrarás mejor.,spa,spa
La cultura maorí se está difundiendo cada vez más entre nosotros y su lengua se ha convertido en un idioma oficial.,spa,spa
Tom provocaba a Mary.,spa,spa
Creía que tenías un acuerdo con Tom.,spa,spa
Tom doesn't seem to have everything sorted out.,eng,spa
Tengo que dejarlo.,spa,spa
¿Por cuánto tiempo has estado viviendo en Kobe, entonces?,spa,eng
Asia es mucho más grande que Australia.,spa,spa
The girl is writing.,eng,spa
I'd like to report a crime.,eng,spa
Quiero comer queso.,spa,spa
Hace bastante frío hoy.,spa,spa
Ella había nacido en el Toboso.,spa,spa
Él le indicó el camino.,spa,spa
I'll sue you.,eng,spa
Tom is the most popular boy in the class.,eng,spa
Tom told me he spoke French.,eng,spa
School starts in September in Europe.,eng,spa
En toda la probabilidad, ningún idioma es completamente libre de palabras prestadas.,spa,spa
¿Qué tipo de apoyo podemos brindar?,spa,eng
Ha habido nueces todo el invierno.,spa,spa
No puedes confiar en nada que él diga.,spa,spa
I'd rather do that on Monday.,eng,spa
Dan knows very well how to deal with psychological warfare.,eng,spa
I'll rinse your mouth out with soap!,eng,spa
I wish I'd never told Tom about what happened.,eng,spa
The day is breaking soon.,eng,spa
I think that they were all fired.,eng,spa
I like mysteries.,eng,spa
I've tried it for a few days, and I'm pretty sure you won't love it.,eng,spa
Where's the exit?,eng,eng
Ella es una muy buena nadadora.,spa,spa
I jog every day.,eng,spa
De repente han empezado a gritar, dos de ellos se han levantado y casi se pegan.,spa,spa
My father doesn't like soccer.,eng,spa
Tom told me Mary laughed at his jokes.,eng,spa
Él es novelista y poeta.,spa,spa
You're not very likely to succeed this time either.,eng,spa
Tom and Mary said that they were unconvinced.,eng,spa
Está pensando en su próximo viaje.,spa,spa
No sé cómo jugar al golf en absoluto.,spa,spa
First Asem, then Saule started to cry.,eng,spa
Sami didn't open the front door for Layla.,eng,spa
I think that jacket would fit me.,eng,spa
I have no clue.,eng,spa
¿Quieres abandonar?,spa,eng
Nuestro experimento ha revelado que su informe no era fiable.,spa,spa
Can I get a goodnight kiss?,eng,eng
Tom said that he was at home yesterday.,eng,spa
Sabía que lo entenderías.,spa,spa
El parlamento está ahora en sesión.,spa,spa
Pensaba que Tom podría estar durmiendo.,spa,spa
Siempre cometes errores.,spa,spa
Tom isn't likely to start crying.,eng,spa
¿Te gustaría otro trozo de pastel?,spa,eng
Tomás compró algunos profilácticos.,spa,spa
It is expected that he will succeed in the examination.,eng,spa
Me interesa mucho el fútbol.,spa,spa
I need to go milk the cows.,eng,spa
Mira en su reloj.,spa,spa
Don't make promises that you can't or don't intend to keep.,eng,spa
Tom no le temía a la muerte.,spa,spa
Why are you watching this clip?,eng,eng
Tom doesn't understand this.,eng,spa
She always thought she could get out of it.,eng,spa
Daddy's working.,eng,spa
Such measures were not necessary.,eng,spa
Mi abuelo vino a América impulsado por la fiebre de oro.,spa,spa
La semana pasada murió mi amigo.,spa,spa
Yo no soy tu criado.,spa,spa
Ella le aconsejó que mantuviera sus promesas.,spa,spa
I know that Tom is a very quiet neighbor.,eng,spa
This sink is made of stainless steel.,eng,spa
Tom doesn't want anything bad to happen.,eng,spa
When I got out of jail, the first thing I bought was an economy car.,eng,spa
¿Alguien está ahí?,spa,eng
¿Te duele el pecho? "No, para nada.",spa,spa
Fumar es poco saludable.,spa,spa
Me preguntó si tenía experiencia en esa área, y le dije que no.,spa,spa
I'm not used to doing this.,eng,spa
Tom has been spending a lot of time playing games.,eng,spa
No son capaces de ponerse de acuerdo en nada.,spa,spa
No conozco a todos los estudiantes.,spa,spa
¿Y esto no?,spa,eng
Tom isn't the one who taught me how to swim.,eng,spa
I've been trying to figure out how to do that.,eng,spa
Mary sorrowfully buried her mother.,eng,spa
Fui a la tienda de libros.,spa,spa
Todo salió al revés.,spa,spa
I wanted to make sure.,eng,spa
Ella iba bajando por las escaleras.,spa,spa
Tom may not think this is funny.,eng,spa
En verano, es esencial beber mucha agua cuando sudamos.,spa,spa
He was a great president.,eng,spa
Do Tom and Mary still want to eat with us?,eng,eng
He's young, naive and inexperienced.,eng,spa
Life in jail is tough.,eng,spa
Tom es el hombre de la casa.,spa,spa
I think that Tom is different.,eng,spa
I don't think that it would be wise to do that.,eng,spa
What did Tom mean by that?,eng,eng
De noche no hay mujer fea.,spa,spa
I was just devastated.,eng,spa
No tengo blanca.,spa,spa
El país es rico en recursos naturales.,spa,spa
Researchers Identify New Receptor Complex in Brain,eng,eng
I think that Tom would like you to do that for Mary.,eng,spa
No one saw Tom take it.,eng,spa
Aunque exista vida en otras galaxias, es imposible para el hombre viajar a la velocidad de la luz para estudiarla.,spa,spa
Why would you want Tom to do that?,eng,eng
Ella quería casarse inmediatamente.,spa,spa
Quiero ver a mi padre.,spa,spa
No me molesta lo que hacís.,spa,spa
It's too soon to tell whether it's a boy or a girl.,eng,spa
Vi a un hombre que venía directo hacia mí.,spa,spa
Sami looked at me.,eng,spa
He often takes advantage of her ignorance.,eng,spa
Ellos no sabían que Mary estaba casada.,spa,spa
Mis zapatillas deportivas huelen asquerosas.,spa,spa
Are you going to tell them?,eng,eng
Esta tarde, Mike ha llegado tarde a la reunión, lo cual sucede con frecuencia.,spa,spa
Han pasado dos meses desde que llegaste a Tokio.,spa,spa
Tom doesn't have a driver's license.,eng,spa
He did all he could do.,eng,spa
Ella tuvo lástima por él.,spa,spa
Visitaré a mi tío la semana que viene.,spa,spa
Small hills look flat from an airplane.,eng,spa
Tom said that he knew that something was wrong.,eng,spa
He took his place at the table.,eng,spa
Tom's curiosity got the better of him.,eng,spa
I like that colourful dress more.,eng,spa
What are you waiting for? Let's go.,eng,spa
Me encantaría bailar con vos.,spa,spa
¿Herí tus sentimientos?,spa,eng
Juan toma dos colectivos para llegar al trabajo.,spa,spa
Yo era inquieto.,spa,spa
I don't know where Boston is.,eng,spa
Ama a tu vecino, pero no pases su cerca.,spa,spa
En su juventud se levantaba temprano.,spa,spa
One summer evening he came galloping down the road and pulled up at the gate. She was at the doorway, and came down to meet him.,eng,spa
El joven es bastante adecuado para el puesto.,spa,spa
Hace un año, estábamos aquí.,spa,spa
Es la primera vez que he derribado un árbol.,spa,spa
Tom fue capaz de llegar allí en menos de veinte minutos.,spa,spa
¿Todavía no has terminado de desayunar?,spa,eng
I never want to see you again.,eng,spa
Los empleados quieren formar un sindicato.,spa,spa
I thought that you said you couldn't afford a truck.,eng,spa
There were two cakes. I ate one and then I ate the other.,eng,spa
Algunas personas obtienen relajación de la lectura.,spa,spa
Él siempre presta atención al comportamiento de sus hijos.,spa,spa
Yeah, you're right.,eng,spa
Dudo que Tom alguna vez regrese a casa.,spa,spa
Nosotros en realidad no podemos predecir nada.,spa,spa
This flower makes the room!,eng,eng
Tomorrow morning will be OK.,eng,spa
Mucha gente necesita nuestra ayuda.,spa,spa
No es de oquis ir a la universidad.,spa,spa
It would surprise me if Tom and Mary don't do that.,eng,spa
No me he olvidado de usted.,spa,spa
De cobardes está el mundo lleno.,spa,spa
Mary said she was having a good time in Boston.,eng,spa
She has no remorse.,eng,spa
They knew that they were overweight.,eng,spa
Everyone is entitled to his own opinion, but not his own facts.,eng,spa
Tom lied about why he was fired.,eng,spa
Por alguna de esas casualidades, ¿tiene una aspirina?,spa,eng
Tom called off his trip.,eng,spa
I wonder if Tom really could help us.,eng,spa
At what time do you exit from the office?,eng,eng
Mis padres lo saben.,spa,spa
La esposa de Tom es canadiense.,spa,spa
I promise that I won't hit anyone.,eng,spa
¿Por qué sueles sacarte cera de las orejas?,spa,eng
May I think about it?,eng,eng
¿Puedo ir a nadar esta tarde?,spa,eng
Her performance was painfully cringeworthy.,eng,spa
Tom es el único tecladista que conozco.,spa,spa
Please wait ten minutes.,eng,spa
An eye for an eye.,eng,spa
Si yo fuera tú.,spa,spa
Algunos animales, como por ejemplo los tigres, comen carne.,spa,spa
Se bajó del tren.,spa,spa
No le importan los contribuyentes.,spa,spa
Me asusté y empecé a gritar.,spa,spa
A menudo me invade una intensa fatiga.,spa,spa
I always have to give in to him.,eng,spa
Hoy es día de escuela. Mejor me aseguro de no llegar tarde...,spa,spa
Los esquís y las raquetas ayudan a desplazarse por la nieve.,spa,spa
Pela las patatas.,spa,spa
Try to read as many books as you can when young.,eng,spa
How's Tom tonight?,eng,eng
¿Dónde están tus niños?,spa,eng
Sami had to start hiding things from Layla.,eng,spa
He told me he didn't do it.,eng,spa
I'll stay in Berlin for ten days.,eng,spa
Tom said he wanted me to help him paint his garage tomorrow.,eng,spa
Winter is approaching.,eng,spa
Broma de Pelé a Neymar: "Te voy a denunciar por copiarme el peinado".,spa,spa
De regreso, compra leche.,spa,spa
Creo que a tus hermanas les va a gustar este libro.,spa,spa
Last time, I watched an amazing film.,eng,spa
As I got the train, I didn't think I wouldn't return any more.,eng,spa
I'll follow your advice.,eng,spa
Tom no tiene pecas.,spa,spa
Él no se consideraba un cobarde, pero era visto así.,spa,spa
He leído a muchos autores modernos.,spa,spa
Tom regresó a Australia.,spa,spa
He could get hurt if he does that.,eng,spa
Amo a mis padres.,spa,spa
I've got a bad hangover.,eng,spa
Up to now they have worked very hard.,eng,spa
Casi me reí a toda voz.,spa,spa
Have you ever watered your backyard?,eng,eng
Sami still lives in that house.,eng,spa
Ojalá fuera rica.,spa,spa
Look up.,eng,spa
No pretendo ser egoísta.,spa,spa
Te mataré.,spa,spa
¡Qué bien canta ella!,spa,eng
Tom said that he thought that Mary was outside.,eng,spa
A Tom no le gusta este color.,spa,spa
Tom brought his dog over to Mary's house.,eng,spa
It is within the bounds of possibility that she will succeed.,eng,spa
What are the differences between African and Asian elephants?,eng,eng
Hoy tengo que bailar contigo.,spa,spa
Tom se puede acordar de los acordes de la canción, pero no de toda la letra.,spa,spa
I have nothing to add.,eng,spa
No me puedo acordar de tu nombre.,spa,spa
Primero llegaron los Celtas en el 600 a.C.,spa,spa
Me encanta el brécol.,spa,spa
Fadil is on the run.,eng,spa
Mary says she'll win.,eng,spa
Tengo una mesa de madera.,spa,spa
She is leaving for the United States tonight.,eng,spa
What Tom thinks isn't important.,eng,spa
Ella no quería dejarle entrar.,spa,spa
The old man drew a large crowd around him by his music.,eng,spa
Debes hacer tus deberes, te guste o no.,spa,spa
Tom and Mary said they felt guilty.,eng,spa
Mary told me that she was frustrated.,eng,spa
I've spoken in French with Tom many times.,eng,spa
¿Quién mira al cielo?,spa,eng
El sábado, un asteroide pasó cercano a la Tierra.,spa,spa
I'm pretty sure Tom was the person who did that.,eng,spa
Estudiamos francés cada día en la escuela.,spa,spa
Our neighbors are arguing again.,eng,spa
Ellos te llevarán al aeropuerto.,spa,spa
Somos varones.,spa,spa
Él ha mostrado una aptitud para la matemática.,spa,spa
She takes a bad picture.,eng,spa
Aren't you going to introduce me?,eng,eng
This is the first time I've ever fanned myself with a true fan.,eng,spa
¿Cuál es la atracción de hoy?,spa,eng
De cualquier forma, partiré mañana.,spa,spa
No falta mucho para que conozcamos la verdad.,spa,spa
I've brought a gift for Tom.,eng,spa
Let me tell you why I did that.,eng,spa
El cielo es azul; el mar también es azul. El cielo y el mar son azules.,spa,spa
Él abandonó la escuela cuando iba en segundo.,spa,spa
No te atrevas a tocar eso.,spa,spa
El caballo está lejos de la casa.,spa,spa
Te traje helado.,spa,spa
When was the last time you used this pair of skis?,eng,eng
At no period of our ancient history does there appear to have been greater attention paid to the culture of the female mind than during the age of Elizabeth and at no time has there existed a greater number of amiable and respectable women.,eng,spa
If you don't bother them, they won't bother you.,eng,spa
Tom didn't seem to be as determined as Mary seemed to be.,eng,spa
Tom broke his jaw.,eng,spa
El Año Nuevo se acercaba.,spa,spa
Se tapó las orejas con ambas manos para no oír el ruido.,spa,spa
We need to create more jobs.,eng,spa
That doesn't mean I can stay.,eng,spa
Puso la foto de vuelta a su mano.,spa,spa
Will you please shut the door?,eng,eng
Layla was known by everybody.,eng,spa
There's someone I've got to see.,eng,spa
Lo que dices no está relacionado con nuestro problema.,spa,spa
I'll make sure Tom and Mary have everything they need.,eng,spa
Today is a "the morning", that you have been looking forward to.,eng,spa
I told Tom you already knew.,eng,spa
Me pregunto si vendrá mañana.,spa,spa
Tom may not be thirsty.,eng,spa
Tom debió haberle dicho a Mary.,spa,spa
Habríamos sido más cuidadosos.,spa,spa
Él se cansa fácilmente.,spa,spa
Learning English isn't difficult.,eng,spa
I filled in the blanks.,eng,spa
Tom thinks Mary doesn't have a driver's license.,eng,spa
No puedes confiar en nadie.,spa,spa
El cerdo hormiguero tiene poderosas extremidades y garras afiladas, así que puede hacer una madriguera bajo tierra a alta velocidad.,spa,spa
They now have three children.,eng,spa
El concierto fue un gran éxito.,spa,spa
This is a waste of your time and your talents.,eng,spa
The student has already solved all the problems.,eng,spa
No fewer than five hundred students were present.,eng,spa
He said he had to go home early.,eng,spa
Tom and Mary both have new bicycles.,eng,spa
¿Qué estas intentando de hacer?,spa,eng
Mary had a sneaking suspicion that Kate had met up with Tom after the party.,eng,spa
Muchos consumidores se muestran preocupados por el peligro para la salud que suponen los alimentos modificados genéticamente.,spa,spa
Do you have to help Tom?,eng,eng
¡No! ¡Explotarás en mil pedazos!,spa,eng
Prohibido fumar en horas de trabajo.,spa,spa
That looks like tea.,eng,spa
¿Has decidido dónde vas a ir a estudiar al extranjero?,spa,eng
Yo no puedo explicar eso.,spa,spa
Sami got fired that night.,eng,spa
The judge called for a recess of two hours.,eng,spa
Knowledge is not an end in itself.,eng,spa
La violencia de la conquista de México fue un espantoso capítulo en la historia de los pueblos americanos.,spa,spa
Was the door closed?,eng,eng
There are always choices.,eng,spa
El espíritu corporativo es más un triunfo que una cualidad.,spa,spa
Tom isn't the only boy invited to Mary's party.,eng,spa
Tom took a deep breath and started to speak.,eng,spa
The army abandoned the town to the enemy.,eng,spa
She twirled her hair.,eng,spa
La abandonó cuando se declaró en bancarrota.,spa,spa
El hombre no tenía ganas de hacer todo el viaje a pie, así que fue en bus.,spa,spa
I really want to know why Tom didn't do that.,eng,spa
Yo no tiemblo de frío, más bien de rabia. No se ha puesto más frío.,spa,spa
You seem to have made quite an impression upon him.,eng,spa
¿Por qué oraciones?... se podría preguntar. Porque las oraciones son más interesantes.,spa,spa
If you wish to be treated like an educated person, you have to become an educated person.,eng,spa
Él va a ser padre por segunda vez.,spa,spa
Tom and Mary said they thought they could do that by themselves.,eng,spa
Will it be hot again tomorrow?,eng,eng
Ya sé manejar.,spa,spa
Su discurso fue demasiado corto.,spa,spa
Tom is a theoretical physicist.,eng,spa
Mi sueño es ser profesor.,spa,spa
Me pusieron una multa.,spa,spa
He drank that large beer mug dry.,eng,spa
La obra me salió hasta barata. Yo creía que iba a tener que gastarme mucho más.,spa,spa
Tom considera a Mary su mejor amiga.,spa,spa
Tom says he won't have to do that right away.,eng,spa
Él dejó la habitación sin siquiera despedirse de mí.,spa,spa
Mary has long brown hair.,eng,spa
I trust you.,eng,spa
I have to be aggressive.,eng,spa
Mi madre cree que soy inteligente.,spa,spa
La vida de su hijo corre peligro.,spa,spa
Are you sure that's what it was?,eng,eng
She fell in love with her friend's brother.,eng,spa
Making artificial flowers is one of my hobbies.,eng,spa
Embarcaré mi equipaje primero.,spa,spa
La alegría del corazón aumenta cuando se comparte.,spa,spa
How long will you wait?,eng,eng
Ella es más inteligente que Mary, pero no es tan bella como Mary.,spa,spa
Encontró una cámara rota.,spa,spa
¿Yo? "¡Sí, tú!",spa,spa
Sami was very impressed with Layla's perseverance and drive.,eng,spa
She has a a tidy apartment.,eng,spa
The cost of living has risen.,eng,spa
I think this is really interesting.,eng,spa
Ya que el libro se trataba de animales, me irritaba que los animales actuaran como personas.,spa,spa
Aquí está la casa que compraron.,spa,spa
Esto es un harpa.,spa,spa
Me di cuenta que estaba enfermo en el mismo momento en que lo vi.,spa,spa
Anteayer le envié un e-mail a Tom pero no he recibido respuesta hasta ahora.,spa,spa
Soy camionera.,spa,spa
Encontré la ciudad en el mapa.,spa,spa
Add salt to taste.,eng,spa
I want to get a real job.,eng,spa
Préstame tu diccionario, por favor.,spa,spa
Please don't tell anyone about this.,eng,spa
Tom had never really been close to anyone.,eng,spa
Tom es sorprendentemente friolero.,spa,spa
Sami took a shit in that toilet stall.,eng,spa
Ve y habla con mi compañero.,spa,spa
Esta espada tiene una historia extraña.,spa,spa
We were in the Rio de Janeiro botanical gardens.,eng,spa
Los ojos de Tomás están abiertos.,spa,spa
Tom knew there was nothing he could do to help.,eng,spa
I don't feel good.,eng,spa
Pedí una pizza por teléfono.,spa,spa
He respects his only sibling.,eng,spa
Japan tried to revive itself.,eng,spa
Harry couldn't keep up with the class.,eng,spa
Yo estudié antes de la cena.,spa,spa
Si me hubieras hablado antes al respecto, yo podría haber estado libre. Como sea, mañana tengo planes de volver a casa.,spa,spa
Si hubiera tenido un poco más de dinero, lo habría comprado.,spa,spa
Tom estuvo en Boston por una semana.,spa,spa
¿Te he llamado en mal momento?,spa,eng
I want to live in the same neighborhood where Tom lives.,eng,spa
De repente él cerró la puerta.,spa,spa
Nos gustaría una habitación doble con baño.,spa,spa
Estoy en el camino a la victoria ahora. Por favor, consideren votar por mi. Soy Bernie Sanders y hay peores opciones.,spa,spa
I may still do that.,eng,spa
Lo necesitas.,spa,spa
Tom might be holding a grudge.,eng,spa
¿Puede decirme qué significa esta palabra?,spa,eng
Sami was packing up the diaper bag.,eng,spa
Ella hizo todo por ella.,spa,spa
It's been a long time since I've sung that song.,eng,spa
Hicimos que él fuera allí.,spa,spa
I can't believe this is happening to me.,eng,spa
Sami became a monster.,eng,spa
¿De dónde es tu amigo?,spa,eng
Jamal? What is he doing here?,eng,eng
Tom is about as tall as me.,eng,spa
Tom debe despertar.,spa,spa
Este es un animal encontrado en ese desierto.,spa,spa
Mary said she didn't feel like eating.,eng,spa
Me gustan más las naranjas que las manzanas.,spa,spa
He is not so tall as you.,eng,spa
Llegar temprano está bueno.,spa,spa
It is necessary to fight AIDS with whatever weapons are at hand.,eng,spa
Tom seems to want to study French.,eng,spa
Hice una máscara aterradora en clase de arte.,spa,spa
Lo echo de menos.,spa,spa
Usted tomó demasiado.,spa,spa
Usted debería haberse presentado.,spa,spa
Los hombres infelices, como los hombres que duermen mal, siempre están orgullosos de ello.,spa,spa
Debemos poner fin a la expansión urbana descontrolada y luchar contra la segregación espacial, mientas se sigue garantizando el derecho a la vivienda.,spa,spa
A danger foreseen is a danger avoided.,eng,spa
I don't think that anyone really understands me.,eng,spa
Después del disparo, Jonas tambaleó hasta el jardín y finalmente se cayó.,spa,spa
That Prof.'s talk is driving me up the wall.,eng,spa
¿Conseguiste dormir?,spa,eng
Hoy no hace tanto calor.,spa,spa
There is no point in deluding yourself; you know it well that she's just playing games with you.,eng,spa
The hall was decorated with Japanese paintings.,eng,spa
I felt lucky.,eng,spa
I asked Tom to take some pictures.,eng,spa
¿Cómo se llama este pez en inglés?,spa,eng
He sat smoking, with his wife sewing beside him.,eng,spa
Don't you intend to do that?,eng,eng
We're getting ready to do that.,eng,spa
The best way to know what a country is like is to go and see it with your own eyes.,eng,spa
A muchas chicas les gusta Tom.,spa,spa
Quiero tomarme un trago.,spa,spa
Tom was good at his job.,eng,spa
Tom and Mary visit me every time they come to Boston.,eng,spa
Sí, estoy seguro de eso.,spa,spa
Tom said he knew that Mary might not be allowed to do that by herself.,eng,spa
It may not be necessary for us to go to that meeting.,eng,spa
Tom and his son worked together.,eng,spa
No te vayas a los extremos.,spa,spa
¿Por qué piensas que Tom no ha ido hoy a la escuela?,spa,eng
Mary gave all her money to Tom.,eng,spa
¿Te has curado ya de tu resfriado?,spa,eng
Tom is going to go sailing with Mary this afternoon.,eng,spa
They need to sort it out themselves.,eng,spa
Tom and Mary like their new jobs a lot.,eng,spa
Hello, I'm Huan.,eng,spa
Es la respuesta correcta.,spa,spa
La palabra alemana Apfelsine quiere decir "Manzana de la China" (Apfel aus China).,spa,spa
How did Tom react to that?,eng,eng
Todavía estoy soltero.,spa,spa
Todos la aman.,spa,spa
I had a talk with her.,eng,spa
They struggled.,eng,spa
Debí agradecerte.,spa,spa
Entre las atrocidades cometidas durante la guerra hubo asesinatos, violaciones y mutilaciones.,spa,spa
I thought Tom agreed to do that.,eng,spa
¿Utiliza la tarjeta Master Card?,spa,eng
Un incentivo siempre ayuda.,spa,spa
I was absolutely stunned.,eng,spa
I don't want to do anything tonight.,eng,spa
If you know Spanish well, you'll have no problems with looking for a job. But some with finding one.,eng,spa
I'm going to be here for a couple more hours.,eng,spa
They won't let anyone into their houses.,eng,spa
Si me ayudas con el inglés, te ayudo con el francés.,spa,spa
Tom won't be singing.,eng,spa
Tom was already here.,eng,spa
Engaña a todo el mundo.,spa,spa
I learned many things about Greek culture.,eng,spa
Él despertó echado en una banca en el parque.,spa,spa
They probably don't know.,eng,spa
Tom jugó con sus niños.,spa,spa
Algunas veces él parece muy distante.,spa,spa
The Toronto International Film Festival is the largest film festival in North America.,eng,spa
Tom also was very sick.,eng,spa
¡Mil gracias!,spa,eng
I must go to the bank to get more money.,eng,spa
Eso te hace feliz, ¿no?,spa,eng
Esos días jugábamos al béisbol después de la escuela.,spa,spa
I need to buy a gift for them.,eng,spa
I need to buy a bag of cement.,eng,spa
I don't want to get in trouble.,eng,spa
This old building isn't worth fixing up. It would be better to tear it down.,eng,spa
No permitas que Tom lo haga.,spa,spa
Estaba tranquila hasta que vi la jeringuilla.,spa,spa
I'll be there as soon as I can.,eng,spa
Tom se tropezó con Mary de camino a la escuela.,spa,spa
Tom le preguntó a Mary qué quería hacer realmente.,spa,spa
